coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,hashtags,emails,clean_text
positive,yes,d_franzoni,4,"RT @NickDevLV: Can't wait to be chillin at chella
#Coachella2015 #week2 #yuma http://t.co/RNGWMldSzh",,1/6/15 12:00,5.52555e+17,"Las Vegas, NV",Pacific Time (US & Canada),"['#Coachella2015', '#week2', '#yuma']",[],rt can t wait chillin chella coachella week yuma
positive,yes,thehumbletribe,0,"#Coachella2015 lineup released- can't say I'm super stoked about the headliners, but there are some awesome others! http://t.co/OZdqNqiwO2",,1/6/15 12:00,5.52555e+17,"Los Angeles, CA ",Pacific Time (US & Canada),['#Coachella2015'],[],coachella lineup released can t say i m super stoked about headliners there some awesome others
positive,yes,nickrobinsonnn,0,I want #Coachella2015 tickets !!!!!!,,1/6/15 11:59,5.52555e+17,austin,Central Time (US & Canada),['#Coachella2015'],[],want coachella tickets
positive,yes,YWJW4,0,#Coachella2015 lineup is out....looking alright from here,"[45.4378322, -75.8079657]",1/6/15 11:59,5.52555e+17,Aylmer,Quito,['#Coachella2015'],[],coachella lineup out looking alright here
positive,yes,Lys_Medina,0,Why am I not rich? #Coachella2015 http://t.co/4f9xpMx53o,,1/6/15 11:59,5.52555e+17,,,['#Coachella2015'],[],why am rich coachella
positive,yes,chelseashew_,0,Would give my selfie stick and probably my soul to be at #Coachella2015,"[51.03305887, -114.17673443]",1/6/15 11:59,5.52555e+17,"London, UK",Eastern Time (US & Canada),['#Coachella2015'],[],would give selfie stick probably soul coachella
positive,yes,namelikethesong,0,Looks like I'll be making my way out to the desert once again. #Coachella2015,,1/6/15 11:59,5.52555e+17,"San Diego, CA",Pacific Time (US & Canada),['#Coachella2015'],[],looks like i ll making way out desert once again coachella
positive,yes,CrystalNayNay,0,#coachella2015 line up out and besides ACDC I could do without everyone else.,,1/6/15 11:59,5.52555e+17,"Wonderlust, Texas",Central Time (US & Canada),['#coachella2015'],[],coachella line up out besides acdc could do without everyone else
positive,yes,ayeitsjbear,0,Who finna hit coachella this year doe ?!! Y'all ain't ready !!! #Coachella2015,,1/6/15 11:59,5.52555e+17,,Arizona,['#Coachella2015'],[],who finna hit coachella year doe y all ain t ready coachella
positive,yes,chaconanthony_,0,"ÛÏ@kaskade: ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/IA1PcNPrOOÛ Cue the flower headband display front + center!Û
LMAO!!",,1/6/15 11:59,5.52555e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],kaskade forever lineup here coachella cue flower headband display front center lmao
positive,yes,RoshaSafarmehdi,0,I'm coming for you @Drake! _Ù÷÷ #Coachella2015,,1/6/15 11:58,5.52555e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],i m coming coachella
positive,yes,cheihockey16,0,Fucking unreal lineup! Let's gooo!! #coachella #coachella2015 http://t.co/WQYc0kuXmE,,1/6/15 11:57,5.52555e+17,"Boom, Belgium",,"['#coachella', '#coachella2015']",[],fucking unreal lineup let s gooo coachella coachella
positive,yes,CelisaJackson,0,So ready to see Flosstradamus for the 3rd time! Let's get turnt! #Coachella2015 http://t.co/GFxfEqYhX5,,1/6/15 11:57,5.52555e+17,21|ASU 15'|AZ,,['#Coachella2015'],[],ready see flosstradamus rd time let s get turnt coachella
positive,yes,RuvalcabaFelipe,3,"COACHELLA PLANS:
Ñ TURN THE FUCK UP!!!!!!!! #Coachella2015",,1/6/15 11:57,5.52555e+17,,,['#Coachella2015'],[],coachella plans turn fuck up coachella
positive,yes,L_Horn1142,0,The 2015 coachella lineup!!! I can't wait !!!! #coachella2015 #coachella http://t.co/93jr4yPeCd,,1/6/15 11:57,5.52555e+17,No longer in Indiana,Eastern Time (US & Canada),"['#coachella2015', '#coachella']",[],coachella lineup can t wait coachella coachella
positive,yes,ClubLeftyAries,0,I NEED to go to #Coachella2015 this year!!!,,1/6/15 11:57,5.52555e+17,,Tijuana,['#Coachella2015'],[],need go coachella year
positive,yes,F0nze,0,Fuck yes!! Got our tickets &amp; camping for weekend 1! Now the waiting game..#coachella2015 http://t.co/cXkAEf3H0x,,1/6/15 11:56,5.52554e+17,Los Angeles,,['#coachella2015'],[],fuck yes got tickets amp camping weekend now waiting game coachella
positive,yes,Markey_42,2,RT @marissaaaxoxo_: I'm so fucking excited! #Coachella2015,,1/6/15 11:56,5.52554e+17,"Ventura, California ",Arizona,['#Coachella2015'],[],rt i m fucking excited coachella
positive,yes,ariannaassad,1,RT @sydneyllaneza: I'm so excited _Ù÷Ï #coachella2015 http://t.co/90MX9OnhYR,,1/6/15 11:56,5.52554e+17,,,['#coachella2015'],[],rt i m excited coachella
positive,yes,skersl,0,Now I'm officially stoked! #Coachella2015 http://t.co/1Ycu0NYJoX,,1/6/15 11:56,5.52554e+17,"Toronto, ON",Pacific Time (US & Canada),['#Coachella2015'],[],now i m officially stoked coachella
positive,yes,MycahyaAlexis,1,RT @XO_LadyB: I Wanna Go To #Coachella2015 Sooo Baddd.,,1/6/15 11:55,5.52554e+17,Maryland,,['#Coachella2015'],[],rt wanna go coachella sooo baddd
positive,yes,mattyd_123,0,If someone/anyone wants to take me to #Coachella2015 then I won't say no,,1/6/15 11:55,5.52554e+17,Sheffield,London,['#Coachella2015'],[],someone anyone wants take me coachella won t say no
positive,yes,nazmraz,0,@hayeezus PLZ RT @EARMILK: It's here! Official #Coachella2015 lineup. @coachella @Drake @theweeknd and so many more http://t.co/GqbqK59Fy7,,1/6/15 11:54,5.52554e+17, - Kuwait -,Kuwait,['#Coachella2015'],[],plz rt it s here official coachella lineup many more
positive,yes,ReneeMurad,0,Can't wait _ÙªÎ #Coachella2015 @coachella http://t.co/Cut7aZEfGu,,1/6/15 11:54,5.52554e+17,What up doe ÏÎü,Eastern Time (US & Canada),['#Coachella2015'],[],can t wait coachella
positive,yes,JoshuaDRod,0,SO FUCKING STOKED _ÙªÎ_ÙªÎ#COACHELLA2015! http://t.co/s6R8oW4BTd,,1/6/15 11:54,5.52554e+17,flagstaff,Arizona,[],[],fucking stoked coachella
positive,yes,McKillTRILLNava,0,In love with this!!!:) #Coachella2015 ahhh! Can't wait!_ÙÕ__ÙÕÝ_ÙÕÏ_Ù÷_ http://t.co/wPyMyRrjxg,,1/6/15 11:54,5.52554e+17,,,['#Coachella2015'],[],love this coachella ahhh can t wait
positive,yes,Ankaman616,1,The #Coachella2015 line up looks a madness though. All of these acts are better than The Beatles... http://t.co/sTXcvDZfxI,,1/6/15 11:54,5.52554e+17,Sat in the pocket.,Amsterdam,['#Coachella2015'],[],coachella line up looks madness though all these acts better beatles
positive,yes,LosRakas,1,RT @Lucerofeaa: @LosRakas WOW congratulations!!!!!God bless _Ùª#RakaNation #SoyRaka #coachella2015  Super happy for you guys !,,1/6/15 11:54,5.52554e+17,||| PANABAY |||,Pacific Time (US & Canada),"['#RakaNation', '#SoyRaka', '#coachella2015']",[],rt wow congratulations god bless rakanation soyraka coachella super happy guys
positive,yes,TiramiSue84,0,ANYONE UP TO BE MY SPONSOR BECAUSE #COACHELLA2015,,1/6/15 11:53,5.52554e+17,Germany,Berlin,['#COACHELLA2015'],[],anyone up sponsor because coachella
positive,yes,LosRakas,1,RT @RozB33: Awe sookie! @LosRakas set to perform at this year's #Coachella2015...Congrats chicos! _ÙÔ_ÙÔ,,1/6/15 11:53,5.52554e+17,||| PANABAY |||,Pacific Time (US & Canada),['#Coachella2015'],[],rt awe sookie set perform year s coachella congrats chicos
positive,yes,fujiwark,0,Music festy lineup announcements! #LikeXmasInJanuary #Coachella2015,,1/6/15 11:53,5.52554e+17,esss efff,Pacific Time (US & Canada),"['#LikeXmasInJanuary', '#Coachella2015']",[],music festy lineup announcements likexmasinjanuary coachella
positive,yes,NckWlknsn,1,I repeat... Unreal #Coachella2015 http://t.co/a4VnxJ7oef,,1/6/15 11:53,5.52553e+17,3rd rock from the Sun,Eastern Time (US & Canada),['#Coachella2015'],[],repeat unreal coachella
positive,yes,somevelvetblog,2,Woo-hoo! WeÛªre going to #Coachella2015 to see AC/DC!!!! http://t.co/WUWrReJuAg,,1/6/15 11:52,5.52553e+17,Philadelphia,Central Time (US & Canada),['#Coachella2015'],[],woo hoo going coachella see ac dc
positive,yes,collegelmao,0,"coachella 2015 line up!!
http://t.co/2Fxq5v7fZ9
#Coachella #Coachella2015 #usa #music #festival",,1/6/15 11:52,5.52553e+17,,,"['#Coachella', '#Coachella2015', '#usa', '#music', '#festival']",[],coachella line up coachella coachella usa music festival
positive,yes,chascas11,1,"RT @FunnyNbaGuy: In case you are into music and stuff like that.
#Coachella2015 http://t.co/Oxy74eE5ot",,1/6/15 11:52,5.52553e+17,Santiago,Santiago,['#Coachella2015'],[],rt case into music stuff like that coachella
positive,yes,breebby_345,1,RT @taraanalisee: ÛÏ@theglasshouse: In case you missed it: #coachella #lineup #coachella2015 #desert http://t.co/d7n0iAh26QÛ @valleriesimpsoÛ_,,1/6/15 11:52,5.52553e+17,,,"['#coachella', '#lineup', '#coachella2015', '#desert']",[],rt theglasshouse case missed it coachella lineup coachella desert
positive,yes,iamjustine,0,jk I'm hyped on some others too #coachella2015,"[35.7148672, 139.73305421]",1/6/15 11:52,5.52553e+17,tokyo.ÓÓA. airplanes.,Pacific Time (US & Canada),['#coachella2015'],[],jk i m hyped some others too coachella
positive,yes,jaclynsalem,0,"IT'S TOO GOOD. SANTA, COME BACK. #Coachella2015 http://t.co/pWWKWGwTbU",,1/6/15 11:52,5.52553e+17,"Brooklyn, New York",Central Time (US & Canada),['#Coachella2015'],[],it s too good santa come back coachella
positive,yes,MollyJQuirk,0,Congrats @AZEALIABANKS _Ù÷ #coachella #Coachella2015 http://t.co/cfghphrt74,"[33.68271302, -117.87545247]",1/6/15 11:51,5.52553e+17,"Orange County, CA",,"['#coachella', '#Coachella2015']",[],congrats coachella coachella
positive,yes,laurengalippo,0,Celebrating my 24th birthday weekend late just for this (weekend) of music @coachella #coachella2015 #coachellalineup http://t.co/Gm85lKq6Kj,,1/6/15 11:51,5.52553e+17,"New York, New York",Mountain Time (US & Canada),"['#coachella2015', '#coachellalineup']",[],celebrating th birthday weekend late just weekend music coachella coachellalineup
positive,yes,KatyRogers,0,To go or not to go...FOMO reaching critical high!! @robbiewain @hermsleung @weinsworld001 @vita_gray #Coachella2015 http://t.co/pa6UldFmMj,,1/6/15 11:51,5.52553e+17,"San Francisco, California",Hawaii,['#Coachella2015'],[],go go fomo reaching critical high coachella
positive,yes,abbiehollebone,1,"If there's one thing to brighten up a bleak Tuesday in January, it's this...countdown to #Coachella2015 is ON. http://t.co/dUpQUGvoqM",,1/6/15 11:49,5.52553e+17,Essex / London ,London,['#Coachella2015'],[],there s one thing brighten up bleak tuesday january it s this countdown coachella on
positive,yes,RobertRuggiero,0,I am extreamly excited about the Drive Like Jehu reunion!!! #Coachella2015 http://t.co/ywvBG9GfUj,,1/6/15 11:49,5.52553e+17,Chicago,Eastern Time (US & Canada),['#Coachella2015'],[],am extreamly excited about drive like jehu reunion coachella
positive,yes,Coronation_93,0,"#LRT The MAN Drake will walk in that b*tch like ""N*GGA WE MADE IT!"" #Coachella2015",,1/6/15 11:49,5.52553e+17,"Middletown, PA; Penn State ",Central Time (US & Canada),"['#LRT', '#Coachella2015']",[],lrt man drake will walk b tch like n gga made it coachella
positive,yes,NOSIRE,0,"WAIT. RIDE, LIKE  SHOEGAZE ""RIDE"" GON' BE AT #Coachella #Coachella2015 ??",,1/6/15 11:49,5.52553e+17,Philadelphia/Delaware,Eastern Time (US & Canada),"['#Coachella', '#Coachella2015']",[],wait ride like shoegaze ride gon coachella coachella
positive,yes,GabrielitoDon,0,@ChiefKeef go to #Coachella2015 bring the GLO boyzz doe,,1/6/15 11:49,5.52552e+17,Soccer field ,Pacific Time (US & Canada),['#Coachella2015'],[],go coachella bring glo boyzz doe
positive,yes,jennramiirezz,0,So pumped for #Coachella2015_Ù÷_Ù_ä,,1/6/15 11:49,5.52552e+17,SoCal,,['#Coachella2015_Ù'],[],pumped coachella
positive,yes,HayleyBains,0,COACHELLA line up is amazing! So excited _Ù÷ #Coachella2015,,1/6/15 11:48,5.52552e+17,London,Amsterdam,['#Coachella2015'],[],coachella line up amazing excited coachella
positive,yes,mimi3000,0,STEELY DAN YO! #PEG #REELINGINTHE YEARS #FM #HEYNINETEEN @coachella #Coachella2015,,1/6/15 11:48,5.52552e+17,Where u should be... HNLªÁª´ÄÉ ,Hawaii,"['#PEG', '#REELINGINTHE', '#FM', '#HEYNINETEEN', '#Coachella2015']",[],steely dan yo peg reelinginthe years fm heynineteen coachella
positive,yes,dankaholic_1,0,I'm to excited!! Already got my campground weekend pass!! #Coachella2015 who's going?! http://t.co/U36tp2yDtJ,,1/6/15 11:48,5.52552e+17,North Long Beach,,['#Coachella2015'],[],i m excited already got campground weekend pass coachella who s going
positive,yes,ana_ees,0,"Already saw drake in concert but like im TOOOOO excited.....again.. _Ùªö 
#Coachella2015","[31.8856589, -106.4200008]",1/6/15 11:48,5.52552e+17,Texas,America/Boise,['#Coachella2015'],[],already saw drake concert like im tooooo excited again coachella
positive,yes,k_phammm,0,"@OliverHeldens is on my priority list for coachella! don't care how fucked up I am, I'm going to see you!! _ÙÎ__Ù_ä_ÙÈ #coachella #coachella2015",,1/6/15 11:48,5.52552e+17,,,"['#coachella', '#coachella2015']",[],priority list coachella don t care how fucked up am i m going see you coachella coachella
positive,yes,ThatGirlK45,0,I wanna go Coachella _Ù÷__Ù÷__Ù÷__Ù÷_ #Coachella2015,,1/6/15 11:47,5.52552e+17,,Amsterdam,['#Coachella2015'],[],wanna go coachella coachella
positive,yes,ame_less,0,The song I am most excited to see live @coachella is this: https://t.co/3V3ezS07hn @toddterjeolsen #inspectornorse #coachella2015,,1/6/15 11:47,5.52552e+17,"Los Angeles, CA ",Pacific Time (US & Canada),"['#inspectornorse', '#coachella2015']",[],song am most excited see live this inspectornorse coachella
positive,yes,ViajantesTuit,0,#Coachella2015 is back bitches! See you there! Let's go! via @coachella http://t.co/ONoT2eRbIW,,1/6/15 11:47,5.52552e+17,,Amsterdam,['#Coachella2015'],[],coachella back bitches see there let s go via
positive,yes,F3raz,0,One day i will attend Coachella! #Coachella2015 #thatlineup_Ù÷¨,,1/6/15 11:47,5.52552e+17,,Atlantic Time (Canada),"['#Coachella2015', '#thatlineup_Ù']",[],one day will attend coachella coachella thatlineup
positive,yes,Lucerofeaa,1,@LosRakas WOW congratulations!!!!!God bless _Ùª#RakaNation #SoyRaka #coachella2015  Super happy for you guys !,,1/6/15 11:47,5.52552e+17,,,"['#RakaNation', '#SoyRaka', '#coachella2015']",[],wow congratulations god bless rakanation soyraka coachella super happy guys
positive,yes,CamilleGabbi,0,Yeah!! #Coachella2015 #coachellalineup #ACDC @annabignon @McCoriJr @HenriHenricharp http://t.co/Wd3KfsEy2z,,1/6/15 11:47,5.52552e+17,,,"['#Coachella2015', '#coachellalineup', '#ACDC']",[],yeah coachella coachellalineup acdc
positive,yes,ailereve,0,Take us to #Coachella2015,,1/6/15 11:46,5.52552e+17,Maktub ö_,Eastern Time (US & Canada),['#Coachella2015'],[],take us coachella
positive,yes,ndrrrr,0,My body is ready #Coachella2015 http://t.co/z8fHgxQAD9,,1/6/15 11:46,5.52552e+17,"Moscow, Planet Telex",Moscow,['#Coachella2015'],[],body ready coachella
positive,yes,taraanalisee,1,ÛÏ@theglasshouse: In case you missed it: #coachella #lineup #coachella2015 #desert http://t.co/d7n0iAh26QÛ @valleriesimpson @gremmalin,,1/6/15 11:46,5.52552e+17,,,"['#coachella', '#lineup', '#coachella2015', '#desert']",[],theglasshouse case missed it coachella lineup coachella desert
positive,yes,shannonattackk,0,Kinda freaking out about @coachella  like its amazing #Coachella #Coachella2015 #festivals,,1/6/15 11:46,5.52552e+17,"Long Island, New York",Central Time (US & Canada),"['#Coachella', '#Coachella2015', '#festivals']",[],kinda freaking out about like amazing coachella coachella festivals
positive,yes,cfoxx_90,0,Steely Dan at #Coachella2015 ??? Cool!,,1/6/15 11:45,5.52552e+17,,,['#Coachella2015'],[],steely dan coachella cool
positive,yes,AnnaSanz1,1,RT @TrueJosh44: Omg someone take me to #Coachella2015,,1/6/15 11:45,5.52552e+17,               Û¢AG Dance CrewÛ¢,Atlantic Time (Canada),['#Coachella2015'],[],rt omg someone take me coachella
positive,yes,gosam,0,"ICYMI...
Coachella lineup is _ÙÎ_ÙÎ_ÙÎ.
Tickets on sale tomorrow 3pm EST.
_Ù÷Â_Ù_ä_Ù÷µ_Ù_¦_Ù÷Ï_Ù_Á_Ù÷

#Coachella2015",,1/6/15 11:45,5.52551e+17,"Sam Francisco, CA",Eastern Time (US & Canada),['#Coachella2015'],[],icymi coachella lineup tickets sale tomorrow pm est coachella
positive,yes,helenazelaya,0,"Angus &amp; Julia Stone, Florence &amp; The Machine, Vance Joy!!! _ÙÔ_ÙÔ_ÙÔ #Coachella2015",,1/6/15 11:45,5.52551e+17,"Tegucigalpa, Honduras",Central America,['#Coachella2015'],[],angus amp julia stone florence amp machine vance joy coachella
positive,yes,RememberDaTitus,0,"Coachella 2015 lineup, can't wait!! 3 months 3 days 21 hours...  #Coachella #Coachella2015 #Indio #CAÛ_ http://t.co/ny7GmNPAYb",,1/6/15 11:45,5.52551e+17,The Minne,,"['#Coachella', '#Coachella2015', '#Indio', '#CA']",[],coachella lineup can t wait months days hours coachella coachella indio ca
positive,yes,Mackietweets,0,"http://t.co/h6pw0xKpba

Sweet #Coachella2015",,1/6/15 11:45,5.52551e+17,Canada,Atlantic Time (Canada),['#Coachella2015'],[],sweet coachella
positive,yes,joelledixson,2,RT @Tay_Gatsby: May have to make my way out to Cali in April #Coachella2015,,1/6/15 11:45,5.52551e+17,,Quito,['#Coachella2015'],[],rt may have make way out cali april coachella
positive,yes,Emmzhigh,0,Eyyyyyy I need a coachella ticket!!! Anyone with an extra lemme know _Ù÷÷#Coachella2015,"[34.04494263, -118.26274901]",1/6/15 11:45,5.52551e+17,,Arizona,['#Coachella2015'],[],eyyyyyy need coachella ticket anyone extra lemme know coachella
positive,yes,JesssBeDope,0,"@theweeknd, @AZEALIABANKS, @FKAtwigs , St. Vincent, @SBTRKT , Kieza, @porterrobinson .... I CANT DEAL WITH this rn _Ù÷__Ù÷__ü #Coachella2015",,1/6/15 11:44,5.52551e+17,"Oxnard, CA",Pacific Time (US & Canada),['#Coachella2015'],[],st vincent kieza cant deal rn coachella
positive,yes,timmyran,0,Say whaaaa _ÙªÎ?!?! #Coachella2015 http://t.co/kULmwWhrjx,,1/6/15 11:44,5.52551e+17,,,['#Coachella2015'],[],say whaaaa coachella
positive,yes,DarlingNixxx,1,#Coachella2015 is an insane lineup. I NEED to go _Ù÷_Ù÷,,1/6/15 11:44,5.52551e+17,,,['#Coachella2015'],[],coachella insane lineup need go
positive,yes,Leylaxotillweod,0,ÛÏ@LL_COOL_LJ: #Coachella2015 Huh? _Ù÷ö_Ù÷ö_Ù÷ö This will be #Epic _ÙªÎ_Ù÷Â_Ù÷ÏÏ__Ù÷_ See you there!Û _Ù÷__Ù÷__Ù÷_,,1/6/15 11:44,5.52551e+17,,Amsterdam,"['#Coachella2015', '#Epic']",[],ll cool lj coachella huh will epic see there
positive,yes,saraksells,0,like its AC fucking DC...... legendary #Coachella2015,,1/6/15 11:44,5.52551e+17,931,,['#Coachella2015'],[],like ac fucking dc legendary coachella
positive,yes,cperez_05,1,"Kygo, Oliver Heldens, Porter Robinson, floss, all the edm acts are good #Coachella2015",,1/6/15 11:44,5.52551e+17,cumming ga ,,['#Coachella2015'],[],kygo oliver heldens porter robinson floss all edm acts good coachella
positive,yes,soopersized,0,The #Coachella2015 lineup was released today and my boyfriend is pumped for Brand New. _Ù÷Õ,,1/6/15 11:43,5.52551e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],coachella lineup released today boyfriend pumped brand new
positive,yes,JocelynBartum,0,@coachella 2015? I think yes. #HereWeGo #Coachella2015,,1/6/15 11:43,5.52551e+17, Wreck Em _ü,,"['#HereWeGo', '#Coachella2015']",[],think yes herewego coachella
positive,yes,pgunn24,0,"#Coachella2015 Bixel Boys, SBTRKT, Clean Bandit, Alt J, Ingrosso, Deorro, Kygo, RAC, Vic Mensa, DJ Snake, Alesso, Porter...._Ù÷",,1/6/15 11:43,5.52551e+17,University of Arizona,Central Time (US & Canada),['#Coachella2015'],[],coachella bixel boys sbtrkt clean bandit alt j ingrosso deorro kygo rac vic mensa dj snake alesso porter
positive,yes,AdrienneBaugher,0,Steely Dan is playing #Coachella2015 this is great,,1/6/15 11:43,5.52551e+17,Philadelphia,Atlantic Time (Canada),['#Coachella2015'],[],steely dan playing coachella great
positive,yes,octobersown189,0,weeknd x drake.. might have to make this trip #Coachella2015 #TheWeeknd #xo #Drake http://t.co/pEGhsjn8SI,,1/6/15 11:43,5.52551e+17,New Jersey,Eastern Time (US & Canada),"['#Coachella2015', '#TheWeeknd', '#xo', '#Drake']",[],weeknd x drake might have make trip coachella theweeknd xo drake
positive,yes,andipetty,0,WHO IS COMING WITH US?? #Coachella2015 http://t.co/8qUY5vE9Oo,,1/6/15 11:43,5.52551e+17,Las Vegas,Pacific Time (US & Canada),['#Coachella2015'],[],who coming us coachella
positive,yes,noellen12,0,Caught one glimpse of the #Coachella2015 lineup and got so excited and sad at once,,1/6/15 11:43,5.52551e+17,,Atlantic Time (Canada),['#Coachella2015'],[],caught one glimpse coachella lineup got excited sad once
positive,yes,itati_alcantar,0,I want to goo sooooo bad #coachella #Coachella2015,,1/6/15 11:42,5.52551e+17,,,"['#coachella', '#Coachella2015']",[],want goo sooooo bad coachella coachella
positive,yes,Taylor_DjSwitch,0,Every year when I see the #Coachella line up and realise I'm not going I get emotional. #bucketlist #Coachella2015 http://t.co/RNDEOO4leT,,1/6/15 11:42,5.52551e+17,Dublin,Amsterdam,"['#Coachella', '#bucketlist', '#Coachella2015']",[],every year when see coachella line up realise i m going get emotional bucketlist coachella
positive,yes,aliyahlanae_,1,I knew my girls would be with it! _ÙªÎ_ÙªÎ_ÙªÎ_ÙªÎ @FrenecyBarroso @jordanaaliyah_  #Coachella2015,,1/6/15 11:42,5.52551e+17,´ JAM IG: aliyahlanae ,Mountain Time (US & Canada),['#Coachella2015'],[],knew girls would it coachella
positive,yes,AKA_Alejo,0,Can I afford it? Not really. Do I want to go? Hell yeah! #Coachella2015 http://t.co/G5xHN2Kah1,,1/6/15 11:41,5.52551e+17," Los Angeles, California ",Pacific Time (US & Canada),['#Coachella2015'],[],can afford it really do want go hell yeah coachella
positive,yes,gleaaamin,0,#Coachella2015 _Ù÷ Can't wait!!! http://t.co/nveBxCKfSg,,1/6/15 11:41,5.52551e+17,"San Diego, CA",Pacific Time (US & Canada),['#Coachella2015'],[],coachella can t wait
positive,yes,brasstab,0,I think I'm going to #Coachella2015 I may not have a choice,,1/6/15 11:41,5.52551e+17,,,['#Coachella2015'],[],think i m going coachella may have choice
positive,yes,SimplySteph_23,0,#Coachella2015 line up is making me cry! Coachella 2016 is happening for sure!! _ÙÔÎ÷Ûü_ÙÔø_Ù_¦_ÙÈ_Ùà¼_Ùàü,,1/6/15 11:41,5.52551e+17,,Amsterdam,['#Coachella2015'],[],coachella line up making me cry coachella happening sure
positive,yes,VanessaNez,0,@Stromae is going to be at Coachella...I MUST GO! #Coachella2015,,1/6/15 11:40,5.5255e+17,"Topeka, KS",Central Time (US & Canada),['#Coachella2015'],[],going coachella i must go coachella
positive,yes,RayOnTheHits,0,"What a lineup! The Dan returns!! #Coachella2015: #AC/DC, #SteelyDan, #Drake among headliners http://t.co/RhJe31TMvE",,1/6/15 11:40,5.5255e+17,"Washington, D.C.",Eastern Time (US & Canada),"['#Coachella2015', '#AC', '#SteelyDan', '#Drake']",[],what lineup dan returns coachella ac dc steelydan drake among headliners
positive,yes,TatianaVonMeow,0,Yeahhh Gurl #Coachella2015 http://t.co/8K5Smrno3I,,1/6/15 11:40,5.5255e+17,California is the place to be,Pacific Time (US & Canada),['#Coachella2015'],[],yeahhh gurl coachella
positive,yes,luceroo_e,0,Drake is headlining on Sunday! #Coachella2015,,1/6/15 11:40,5.5255e+17,,,['#Coachella2015'],[],drake headlining sunday coachella
positive,yes,thegabriellegr,0,"Can someone pay for me a plane ticket to California  then a ticket to #Coachella2015  #festival ,I rly wanna go _Ù÷__Ù÷__Ù÷__Ù÷_ (I know I'm so dreamer)",,1/6/15 11:39,5.5255e+17,,Central Time (US & Canada),"['#Coachella2015', '#festival']",[],can someone pay me plane ticket california ticket coachella festival i rly wanna go i know i m dreamer
positive,yes,JayUrbanLA,1,RT @RonnieSnark: _Ù÷_ RT @Raury: Who's responsible... _Ù÷â_Ù÷â_Ù÷â #Coachella2015 http://t.co/aPNKb1R4ta,,1/6/15 11:39,5.5255e+17,Los Angeles,Quito,['#Coachella2015'],[],rt rt who s responsible coachella
positive,yes,R_bltg,1,ÛÏ@polyvore: The #Coachella2015 lineup was just revealed! Who are you most excited about? http://t.co/RZMe9uvsB3Û Wesh @kimapritmonpain,,1/6/15 11:39,5.5255e+17,,Amsterdam,['#Coachella2015'],[],polyvore coachella lineup just revealed who most excited about wesh
positive,yes,Bleachmyheart,0,Everytime Coachella comes around... And every time I don't possess the means to get there. It really is quite disheartening. #Coachella2015,,1/6/15 11:39,5.5255e+17,Trapped Inside My Skull,Eastern Time (US & Canada),['#Coachella2015'],[],everytime coachella comes around every time don t possess means get there really quite disheartening coachella
positive,yes,hoowitt,0,"What I'd give to go to #Coachella2015 _Ù÷© A kidney, take a kidney, I have two!",,1/6/15 11:39,5.5255e+17,#Thatswhatshesaid,London,['#Coachella2015'],[],what i d give go coachella kidney take kidney have two
positive,yes,BecauseImAndrew,0,Can't wait to see @kaskade at #Coachella2015 ....fucking BAE! Take it back for us!!,,1/6/15 11:39,5.5255e+17,909/So. Cal,,['#Coachella2015'],[],can t wait see coachella fucking bae take back us
positive,yes,fonsi_nieto,0,wow wow wow _Ù÷__Ù÷__Ù÷_ #coachella2015 http://t.co/sxQ701DiJ9,,1/6/15 11:39,5.5255e+17,madrid,Madrid,['#coachella2015'],[],wow wow wow coachella
positive,yes,jennaarmstrongg,0,Turn all the way up we in derrrrr @h_squaredd #coachella2015 http://t.co/BKyk4qO6qa,,1/6/15 11:38,5.5255e+17,,Quito,['#coachella2015'],[],turn all way up derrrrr coachella
positive,yes,BlackGuyCarter,0,#Coachella2015 I WILL BE THERE,,1/6/15 11:38,5.5255e+17,,Tijuana,['#Coachella2015'],[],coachella will there
positive,yes,navsingh12,1,Last time I got excited about AC/DC was when their song was almost over and a better one was about to start. #Coachella2015 #nochella,,1/6/15 11:38,5.5255e+17,LA / Chicago / Sactown,Pacific Time (US & Canada),"['#Coachella2015', '#nochella']",[],last time got excited about ac dc when song almost over better one about start coachella nochella
positive,yes,Cienna_Jadee,0,#Coachella2015 HERE I COME _ÙÔ_ÙÔ_ÙÔ,,1/6/15 11:38,5.5255e+17,"Bay Area, California ",,['#Coachella2015'],[],coachella here come
positive,yes,Laura_Jessop_x,0,#jackwhite and #alabamashakes - wish I was going to #Coachella2015,,1/6/15 11:38,5.5255e+17,London ,London,"['#jackwhite', '#alabamashakes', '#Coachella2015']",[],jackwhite alabamashakes wish going coachella
positive,yes,RozB33,1,Awe sookie! @LosRakas set to perform at this year's #Coachella2015...Congrats chicos! _ÙÔ_ÙÔ,,1/6/15 11:38,5.5255e+17,Lost in Manhattan,Eastern Time (US & Canada),['#Coachella2015'],[],awe sookie set perform year s coachella congrats chicos
